,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,0,0
341,0.0542,https://api.spotify.com/v1/audio-analysis/6ubmD3rZIQoE2CtXEePO7j,0.603,192542,0.768,6ubmD3rZIQoE2CtXEePO7j,0.726,6,0.36,-4.515,0,0.0295,135.095,4,https://api.spotify.com/v1/tracks/6ubmD3rZIQoE2CtXEePO7j,audio_features,spotify:track:6ubmD3rZIQoE2CtXEePO7j,0.476,Boyscott,Nova Scotia 500
342,0.0022,https://api.spotify.com/v1/audio-analysis/1h59F6KsDeoJ68qm2yCgCy,0.445,255553,0.724,1h59F6KsDeoJ68qm2yCgCy,0.000328,4,0.0628,-6.154,1,0.0256,99.548,4,https://api.spotify.com/v1/tracks/1h59F6KsDeoJ68qm2yCgCy,audio_features,spotify:track:1h59F6KsDeoJ68qm2yCgCy,0.655,Sugar Candy Mountain,666
343,0.0166,https://api.spotify.com/v1/audio-analysis/4bNvcgS4nmGw09iOyxWbXX,0.562,379773,0.681,4bNvcgS4nmGw09iOyxWbXX,0.0755,9,0.247,-6.481,1,0.0293,103.345,4,https://api.spotify.com/v1/tracks/4bNvcgS4nmGw09iOyxWbXX,audio_features,spotify:track:4bNvcgS4nmGw09iOyxWbXX,0.575,Vundabar,Tar Tongue
344,0.167,https://api.spotify.com/v1/audio-analysis/7uUh3iVbRevlHE97uJQlN3,0.545,208196,0.62,7uUh3iVbRevlHE97uJQlN3,0.00107,5,0.205,-9.152,0,0.0357,79.249,4,https://api.spotify.com/v1/tracks/7uUh3iVbRevlHE97uJQlN3,audio_features,spotify:track:7uUh3iVbRevlHE97uJQlN3,0.465,Vundabar,Smile Boyo
345,0.0586,https://api.spotify.com/v1/audio-analysis/5bica969Mag1J9JFuwxHGO,0.342,161765,0.742,5bica969Mag1J9JFuwxHGO,0.0172,7,0.581,-9.383,1,0.0693,154.336,4,https://api.spotify.com/v1/tracks/5bica969Mag1J9JFuwxHGO,audio_features,spotify:track:5bica969Mag1J9JFuwxHGO,0.657,Vundabar,Ash in the Sun
346,0.604,https://api.spotify.com/v1/audio-analysis/0y5AQnBxRnntXBDiXrQ5sE,0.498,186060,0.695,0y5AQnBxRnntXBDiXrQ5sE,0.457,8,0.0596,-7.786,1,0.0744,84.76,4,https://api.spotify.com/v1/tracks/0y5AQnBxRnntXBDiXrQ5sE,audio_features,spotify:track:0y5AQnBxRnntXBDiXrQ5sE,0.335,Loving,The Not Real Lake
347,0.521,https://api.spotify.com/v1/audio-analysis/1jQyc3hZdalk3jCIfgTdcn,0.396,188906,0.734,1jQyc3hZdalk3jCIfgTdcn,0.957,6,0.121,-7.718,1,0.033,155.883,4,https://api.spotify.com/v1/tracks/1jQyc3hZdalk3jCIfgTdcn,audio_features,spotify:track:1jQyc3hZdalk3jCIfgTdcn,0.467,Good Morning,Don't Come Home Today
348,0.646,https://api.spotify.com/v1/audio-analysis/0ob4fg2tbxLGxIAbOjVxpB,0.437,184160,0.955,0ob4fg2tbxLGxIAbOjVxpB,0.172,2,0.25,-3.017,1,0.0673,140.515,4,https://api.spotify.com/v1/tracks/0ob4fg2tbxLGxIAbOjVxpB,audio_features,spotify:track:0ob4fg2tbxLGxIAbOjVxpB,0.79,Jay Reatard,Don't Let Him Come Back
349,0.0255,https://api.spotify.com/v1/audio-analysis/5yJwzSaLkXfocpsZ5S3Kq0,0.313,301373,0.642,5yJwzSaLkXfocpsZ5S3Kq0,0.00626,2,0.386,-8.42,1,0.0437,124.858,4,https://api.spotify.com/v1/tracks/5yJwzSaLkXfocpsZ5S3Kq0,audio_features,spotify:track:5yJwzSaLkXfocpsZ5S3Kq0,0.461,Foxygen,Cosmic Vibrations
350,0.419,https://api.spotify.com/v1/audio-analysis/72dUHiACms9gnG5WjFKVYN,0.536,249373,0.891,72dUHiACms9gnG5WjFKVYN,1.22e-05,0,0.115,-4.629,1,0.0534,123.48,4,https://api.spotify.com/v1/tracks/72dUHiACms9gnG5WjFKVYN,audio_features,spotify:track:72dUHiACms9gnG5WjFKVYN,0.526,The Almighty Defenders,Bow Down And Die
351,0.26,https://api.spotify.com/v1/audio-analysis/5UnoxzcNj2Ym6ZOnIGdwGE,0.52,323264,0.411,5UnoxzcNj2Ym6ZOnIGdwGE,0.0478,9,0.111,-11.692,1,0.0302,173.119,4,https://api.spotify.com/v1/tracks/5UnoxzcNj2Ym6ZOnIGdwGE,audio_features,spotify:track:5UnoxzcNj2Ym6ZOnIGdwGE,0.504,Bonny Doon,Long Wave
352,0.0239,https://api.spotify.com/v1/audio-analysis/4CzjVcIKJkni4mGkwuRsAY,0.36,232862,0.769,4CzjVcIKJkni4mGkwuRsAY,0.198,11,0.0641,-7.18,1,0.074,159.774,4,https://api.spotify.com/v1/tracks/4CzjVcIKJkni4mGkwuRsAY,audio_features,spotify:track:4CzjVcIKJkni4mGkwuRsAY,0.284,Ron Gallo,Happy Kid
353,0.577,https://api.spotify.com/v1/audio-analysis/0ZPy2XTwCHBlkG8Pf4Dijl,0.425,458560,0.664,0ZPy2XTwCHBlkG8Pf4Dijl,0.0492,11,0.105,-7.986,1,0.0389,173.508,4,https://api.spotify.com/v1/tracks/0ZPy2XTwCHBlkG8Pf4Dijl,audio_features,spotify:track:0ZPy2XTwCHBlkG8Pf4Dijl,0.467,Modest Mouse,Night On The Sun
354,0.674,https://api.spotify.com/v1/audio-analysis/1trE4jXBKZbnPg82zohyuo,0.411,216000,0.829,1trE4jXBKZbnPg82zohyuo,0.0489,7,0.162,-3.885,1,0.0366,100.248,4,https://api.spotify.com/v1/tracks/1trE4jXBKZbnPg82zohyuo,audio_features,spotify:track:1trE4jXBKZbnPg82zohyuo,0.591,Cagework,Simmer
355,0.00158,https://api.spotify.com/v1/audio-analysis/3C6Fkak3Ibz0nHnickyU2m,0.377,213547,0.843,3C6Fkak3Ibz0nHnickyU2m,0.000652,2,0.0539,-6.924,1,0.0574,155.208,4,https://api.spotify.com/v1/tracks/3C6Fkak3Ibz0nHnickyU2m,audio_features,spotify:track:3C6Fkak3Ibz0nHnickyU2m,0.46,Tubelight,Perfect Routine
356,3.42e-06,https://api.spotify.com/v1/audio-analysis/3l0K7EhHhTRTCaaZoBzM43,0.265,137960,0.801,3l0K7EhHhTRTCaaZoBzM43,0.116,5,0.178,-4.116,0,0.0315,183.165,4,https://api.spotify.com/v1/tracks/3l0K7EhHhTRTCaaZoBzM43,audio_features,spotify:track:3l0K7EhHhTRTCaaZoBzM43,0.842,Wimps,Garbage People
357,0.0332,https://api.spotify.com/v1/audio-analysis/6cuGZGrSsFfYCt7vXZ3Ecf,0.598,220537,0.857,6cuGZGrSsFfYCt7vXZ3Ecf,0.103,9,0.305,-4.912,1,0.0301,129.287,4,https://api.spotify.com/v1/tracks/6cuGZGrSsFfYCt7vXZ3Ecf,audio_features,spotify:track:6cuGZGrSsFfYCt7vXZ3Ecf,0.717,Warehouse,Reservoir
358,0.21,https://api.spotify.com/v1/audio-analysis/2mVRnxS9AhVsJ2uWdRJ9ZM,0.515,413240,0.833,2mVRnxS9AhVsJ2uWdRJ9ZM,0.674,2,0.343,-7.581,1,0.0289,101.458,4,https://api.spotify.com/v1/tracks/2mVRnxS9AhVsJ2uWdRJ9ZM,audio_features,spotify:track:2mVRnxS9AhVsJ2uWdRJ9ZM,0.687,Beat Happening,Tiger Trap
359,0.167,https://api.spotify.com/v1/audio-analysis/5tgx53hPxwwaNLOJAwFMPC,0.42,176121,0.936,5tgx53hPxwwaNLOJAwFMPC,0.894,8,0.0756,-7.077,1,0.0459,114.748,4,https://api.spotify.com/v1/tracks/5tgx53hPxwwaNLOJAwFMPC,audio_features,spotify:track:5tgx53hPxwwaNLOJAwFMPC,0.734,Beat Happening,Black Candy
360,0.586,https://api.spotify.com/v1/audio-analysis/5RNFIqwIRQDprnsZv8bq5N,0.569,270400,0.686,5RNFIqwIRQDprnsZv8bq5N,0.0,0,0.218,-6.656,1,0.0392,133.718,4,https://api.spotify.com/v1/tracks/5RNFIqwIRQDprnsZv8bq5N,audio_features,spotify:track:5RNFIqwIRQDprnsZv8bq5N,0.788,The Halo Benders,Halo Bender
361,0.00543,https://api.spotify.com/v1/audio-analysis/29GCe8yTDCVKr6EowPKrER,0.663,157560,0.919,29GCe8yTDCVKr6EowPKrER,6.15e-06,6,0.0474,-3.377,0,0.0417,109.247,4,https://api.spotify.com/v1/tracks/29GCe8yTDCVKr6EowPKrER,audio_features,spotify:track:29GCe8yTDCVKr6EowPKrER,0.589,together PANGEA,Money on It
362,0.798,https://api.spotify.com/v1/audio-analysis/05ZQZae1DVfkodbA5OduSm,0.561,157280,0.498,05ZQZae1DVfkodbA5OduSm,0.00402,9,0.171,-9.715,1,0.0279,141.351,4,https://api.spotify.com/v1/tracks/05ZQZae1DVfkodbA5OduSm,audio_features,spotify:track:05ZQZae1DVfkodbA5OduSm,0.558,Yo La Tengo,Automatic Doom
363,0.000161,https://api.spotify.com/v1/audio-analysis/6TqWZ32t4lxdbErMadzBND,0.358,289547,0.587,6TqWZ32t4lxdbErMadzBND,0.0954,2,0.0859,-6.937,1,0.0407,144.951,4,https://api.spotify.com/v1/tracks/6TqWZ32t4lxdbErMadzBND,audio_features,spotify:track:6TqWZ32t4lxdbErMadzBND,0.334,Fuzz,Say Hello
364,0.106,https://api.spotify.com/v1/audio-analysis/1fcZq96QZkAkEHcC1FlH9l,0.633,218573,0.922,1fcZq96QZkAkEHcC1FlH9l,2.35e-05,9,0.0317,-8.285,0,0.0475,117.879,4,https://api.spotify.com/v1/tracks/1fcZq96QZkAkEHcC1FlH9l,audio_features,spotify:track:1fcZq96QZkAkEHcC1FlH9l,0.964,The Halo Benders,Don't Touch My Bikini
365,0.172,https://api.spotify.com/v1/audio-analysis/36SCFQWpoNbhoqjGeY7rap,0.649,109280,0.658,36SCFQWpoNbhoqjGeY7rap,0.000553,6,0.112,-6.68,0,0.287,169.46,4,https://api.spotify.com/v1/tracks/36SCFQWpoNbhoqjGeY7rap,audio_features,spotify:track:36SCFQWpoNbhoqjGeY7rap,0.925,Palberta,Fake-Out
366,0.926,https://api.spotify.com/v1/audio-analysis/7xj6cp8WfTUf4DP0YrTN8i,0.43,272000,0.261,7xj6cp8WfTUf4DP0YrTN8i,2.12e-05,0,0.0808,-12.314,1,0.0368,100.426,4,https://api.spotify.com/v1/tracks/7xj6cp8WfTUf4DP0YrTN8i,audio_features,spotify:track:7xj6cp8WfTUf4DP0YrTN8i,0.242,Lomelda,Brazos River
367,0.0647,https://api.spotify.com/v1/audio-analysis/7JPIRFlQL2acGnyqujDrDQ,0.633,228458,0.715,7JPIRFlQL2acGnyqujDrDQ,0.0,6,0.103,-7.244,1,0.0304,126.935,4,https://api.spotify.com/v1/tracks/7JPIRFlQL2acGnyqujDrDQ,audio_features,spotify:track:7JPIRFlQL2acGnyqujDrDQ,0.526,Hop Along,How Simple
368,0.351,https://api.spotify.com/v1/audio-analysis/3X2899UzmQjl7gz0JsH42k,0.652,342720,0.775,3X2899UzmQjl7gz0JsH42k,5.22e-06,6,0.322,-7.891,1,0.0314,93.993,4,https://api.spotify.com/v1/tracks/3X2899UzmQjl7gz0JsH42k,audio_features,spotify:track:3X2899UzmQjl7gz0JsH42k,0.814,Hop Along,Prior Things
369,0.197,https://api.spotify.com/v1/audio-analysis/6h3FOkiOixsUUEgIHS0qR5,0.497,333514,0.541,6h3FOkiOixsUUEgIHS0qR5,0.189,2,0.183,-7.22,1,0.033,122.581,4,https://api.spotify.com/v1/tracks/6h3FOkiOixsUUEgIHS0qR5,audio_features,spotify:track:6h3FOkiOixsUUEgIHS0qR5,0.136,Mothers,It Hurts Until It Doesn't
370,0.00995,https://api.spotify.com/v1/audio-analysis/3duo1tj4rnG0oaLjZeRfXX,0.323,243059,0.749,3duo1tj4rnG0oaLjZeRfXX,0.279,9,0.118,-8.117,1,0.0343,130.218,4,https://api.spotify.com/v1/tracks/3duo1tj4rnG0oaLjZeRfXX,audio_features,spotify:track:3duo1tj4rnG0oaLjZeRfXX,0.7,Cool Ghouls,And It Grows
371,0.377,https://api.spotify.com/v1/audio-analysis/5Jvh8XfOmeE535ss9Yz9CJ,0.539,140288,0.668,5Jvh8XfOmeE535ss9Yz9CJ,0.0263,0,0.318,-3.538,1,0.0305,127.824,4,https://api.spotify.com/v1/tracks/5Jvh8XfOmeE535ss9Yz9CJ,audio_features,spotify:track:5Jvh8XfOmeE535ss9Yz9CJ,0.624,Spencer Radcliffe,Mia
372,0.0353,https://api.spotify.com/v1/audio-analysis/3o6BfGttI23V47IUXF7QXW,0.74,185732,0.885,3o6BfGttI23V47IUXF7QXW,0.0,4,0.0624,-5.114,1,0.0375,97.895,4,https://api.spotify.com/v1/tracks/3o6BfGttI23V47IUXF7QXW,audio_features,spotify:track:3o6BfGttI23V47IUXF7QXW,0.833,Daniele Luppi,Pretty Prizes
373,0.317,https://api.spotify.com/v1/audio-analysis/2A6WXv4PnKGfAOqBdcQhYZ,0.397,326861,0.601,2A6WXv4PnKGfAOqBdcQhYZ,0.647,6,0.301,-8.367,1,0.034,204.241,4,https://api.spotify.com/v1/tracks/2A6WXv4PnKGfAOqBdcQhYZ,audio_features,spotify:track:2A6WXv4PnKGfAOqBdcQhYZ,0.52,Ulrika Spacek,Lady Godiva's Operation
374,0.792,https://api.spotify.com/v1/audio-analysis/4GUiIo3v3yOS9qMDj4Xw53,0.449,293600,0.286,4GUiIo3v3yOS9qMDj4Xw53,0.097,9,0.096,-15.376,1,0.0564,130.61,4,https://api.spotify.com/v1/tracks/4GUiIo3v3yOS9qMDj4Xw53,audio_features,spotify:track:4GUiIo3v3yOS9qMDj4Xw53,0.0405,The Microphones,The Pull
375,0.193,https://api.spotify.com/v1/audio-analysis/1Tubj0X29QZhjygkDst69J,0.141,370233,0.724,1Tubj0X29QZhjygkDst69J,0.212,7,0.129,-3.494,1,0.0637,139.834,4,https://api.spotify.com/v1/tracks/1Tubj0X29QZhjygkDst69J,audio_features,spotify:track:1Tubj0X29QZhjygkDst69J,0.33,Ovlov,Grab It From The Garden
376,0.0256,https://api.spotify.com/v1/audio-analysis/55rp459HGFHHigqiCHU4un,0.386,192400,0.538,55rp459HGFHHigqiCHU4un,0.405,4,0.142,-7.222,1,0.0389,149.894,3,https://api.spotify.com/v1/tracks/55rp459HGFHHigqiCHU4un,audio_features,spotify:track:55rp459HGFHHigqiCHU4un,0.395,LVL UP,Topsider
377,0.095,https://api.spotify.com/v1/audio-analysis/0UT3lKFiynoSzRFF07ksir,0.444,364369,0.76,0UT3lKFiynoSzRFF07ksir,0.0971,2,0.102,-6.122,1,0.0429,111.547,4,https://api.spotify.com/v1/tracks/0UT3lKFiynoSzRFF07ksir,audio_features,spotify:track:0UT3lKFiynoSzRFF07ksir,0.599,Ought,Habit
378,0.0748,https://api.spotify.com/v1/audio-analysis/2lp3ycHVNMK2xZ5GFMwEtX,0.624,463545,0.732,2lp3ycHVNMK2xZ5GFMwEtX,0.78,7,0.106,-6.452,1,0.0259,122.558,4,https://api.spotify.com/v1/tracks/2lp3ycHVNMK2xZ5GFMwEtX,audio_features,spotify:track:2lp3ycHVNMK2xZ5GFMwEtX,0.564,Ought,Beautiful Blue Sky
379,0.0113,https://api.spotify.com/v1/audio-analysis/71m8TLglSP4Naj0CVPd9pc,0.584,256067,0.791,71m8TLglSP4Naj0CVPd9pc,0.424,10,0.111,-9.037,1,0.0377,110.157,4,https://api.spotify.com/v1/tracks/71m8TLglSP4Naj0CVPd9pc,audio_features,spotify:track:71m8TLglSP4Naj0CVPd9pc,0.296,Pavement,Grave Architecture
380,0.461,https://api.spotify.com/v1/audio-analysis/6ZXoX3GiljGiuQpGCjWJI3,0.354,449373,0.668,6ZXoX3GiljGiuQpGCjWJI3,0.721,4,0.159,-7.9,1,0.0392,118.54,4,https://api.spotify.com/v1/tracks/6ZXoX3GiljGiuQpGCjWJI3,audio_features,spotify:track:6ZXoX3GiljGiuQpGCjWJI3,0.372,Deerhunter,He Would Have Laughed
381,0.334,https://api.spotify.com/v1/audio-analysis/1nli52hDC3vtMXw5nFRo6W,0.393,141373,0.81,1nli52hDC3vtMXw5nFRo6W,0.735,7,0.303,-5.199,1,0.0337,206.122,4,https://api.spotify.com/v1/tracks/1nli52hDC3vtMXw5nFRo6W,audio_features,spotify:track:1nli52hDC3vtMXw5nFRo6W,0.575,(Sandy) Alex G,After Ur Gone
382,0.0908,https://api.spotify.com/v1/audio-analysis/4fkAWGCbxNizyNwsHlrajH,0.431,442107,0.538,4fkAWGCbxNizyNwsHlrajH,0.0179,11,0.0817,-8.147,1,0.0302,148.102,4,https://api.spotify.com/v1/tracks/4fkAWGCbxNizyNwsHlrajH,audio_features,spotify:track:4fkAWGCbxNizyNwsHlrajH,0.47,Songs: Ohia,Farewell Transmission
383,0.408,https://api.spotify.com/v1/audio-analysis/7gTMsKyhm6vuUWoxRaFpsJ,0.647,289893,0.482,7gTMsKyhm6vuUWoxRaFpsJ,0.0222,2,0.199,-6.631,1,0.0262,125.816,4,https://api.spotify.com/v1/tracks/7gTMsKyhm6vuUWoxRaFpsJ,audio_features,spotify:track:7gTMsKyhm6vuUWoxRaFpsJ,0.359,LCD Soundsystem,Never As Tired As When I'm Waking Up
384,0.362,https://api.spotify.com/v1/audio-analysis/0MPsh65qp5QJdcENUNBDZq,0.445,185040,0.577,0MPsh65qp5QJdcENUNBDZq,0.0,9,0.0522,-10.079,1,0.0271,139.773,4,https://api.spotify.com/v1/tracks/0MPsh65qp5QJdcENUNBDZq,audio_features,spotify:track:0MPsh65qp5QJdcENUNBDZq,0.642,Beat Happening,Indian Summer
385,0.871,https://api.spotify.com/v1/audio-analysis/51ksVBD22pSko3CoTpoHR4,0.537,349320,0.234,51ksVBD22pSko3CoTpoHR4,0.799,4,0.109,-13.783,0,0.0616,74.953,4,https://api.spotify.com/v1/tracks/51ksVBD22pSko3CoTpoHR4,audio_features,spotify:track:51ksVBD22pSko3CoTpoHR4,0.122,The Rosebuds,Make Out Song
386,0.243,https://api.spotify.com/v1/audio-analysis/1E5U3lQM6cG3PLdm1q2PZr,0.48,192171,0.773,1E5U3lQM6cG3PLdm1q2PZr,0.00137,2,0.104,-8.027,1,0.101,143.743,4,https://api.spotify.com/v1/tracks/1E5U3lQM6cG3PLdm1q2PZr,audio_features,spotify:track:1E5U3lQM6cG3PLdm1q2PZr,0.0646,Lace Curtains,High Fantasy
387,0.118,https://api.spotify.com/v1/audio-analysis/2ohTXUKOIHm0CzVxQGC7aX,0.397,264508,0.656,2ohTXUKOIHm0CzVxQGC7aX,0.01,9,0.144,-8.65,1,0.0429,80.979,4,https://api.spotify.com/v1/tracks/2ohTXUKOIHm0CzVxQGC7aX,audio_features,spotify:track:2ohTXUKOIHm0CzVxQGC7aX,0.543,Vundabar,Oulala
388,0.000406,https://api.spotify.com/v1/audio-analysis/1osYkIYegkLLnPutvItBta,0.237,174333,0.481,1osYkIYegkLLnPutvItBta,0.00523,8,0.0512,-3.68,1,0.0337,143.719,4,https://api.spotify.com/v1/tracks/1osYkIYegkLLnPutvItBta,audio_features,spotify:track:1osYkIYegkLLnPutvItBta,0.133,Ty Segall,Finger
389,0.26,https://api.spotify.com/v1/audio-analysis/4AA8tE3e6Ec2as3xydxddq,0.577,175933,0.798,4AA8tE3e6Ec2as3xydxddq,0.91,1,0.122,-5.849,1,0.0306,124.059,4,https://api.spotify.com/v1/tracks/4AA8tE3e6Ec2as3xydxddq,audio_features,spotify:track:4AA8tE3e6Ec2as3xydxddq,0.793,Beach Fossils,Sometimes
390,0.125,https://api.spotify.com/v1/audio-analysis/09TRvHJT00epD6lXsrPFTi,0.541,230880,0.509,09TRvHJT00epD6lXsrPFTi,0.00366,9,0.134,-6.956,1,0.0293,156.006,4,https://api.spotify.com/v1/tracks/09TRvHJT00epD6lXsrPFTi,audio_features,spotify:track:09TRvHJT00epD6lXsrPFTi,0.38,Space Mountain,Never Lonely
391,0.00899,https://api.spotify.com/v1/audio-analysis/4bPDnXNDvP3SaLuFROJO9c,0.584,238627,0.81,4bPDnXNDvP3SaLuFROJO9c,0.00104,0,0.0789,-6.308,1,0.0308,87.094,4,https://api.spotify.com/v1/tracks/4bPDnXNDvP3SaLuFROJO9c,audio_features,spotify:track:4bPDnXNDvP3SaLuFROJO9c,0.865,Sonny Smith,Lost
392,0.00201,https://api.spotify.com/v1/audio-analysis/3YQ5dgmsT6OC30Z6NswxRO,0.544,437447,0.628,3YQ5dgmsT6OC30Z6NswxRO,0.00827,4,0.332,-13.379,1,0.0299,104.893,4,https://api.spotify.com/v1/tracks/3YQ5dgmsT6OC30Z6NswxRO,audio_features,spotify:track:3YQ5dgmsT6OC30Z6NswxRO,0.473,Nap Eyes,Delirium and Persecution Paranoia
393,1.38e-05,https://api.spotify.com/v1/audio-analysis/2D5tOdBIsHouk3l8swtQdN,0.0799,192680,0.633,2D5tOdBIsHouk3l8swtQdN,0.875,3,0.335,-5.653,1,0.0392,83.114,4,https://api.spotify.com/v1/tracks/2D5tOdBIsHouk3l8swtQdN,audio_features,spotify:track:2D5tOdBIsHouk3l8swtQdN,0.0725,Creepoid,Baptism
394,0.19,https://api.spotify.com/v1/audio-analysis/73pH3dlGVlgLNGRPa9TlKY,0.775,208439,0.545,73pH3dlGVlgLNGRPa9TlKY,0.00149,7,0.0604,-8.378,0,0.0315,104.638,4,https://api.spotify.com/v1/tracks/73pH3dlGVlgLNGRPa9TlKY,audio_features,spotify:track:73pH3dlGVlgLNGRPa9TlKY,0.536,Daniele Luppi,Soul and Cigarette
395,0.0438,https://api.spotify.com/v1/audio-analysis/5FLPz4PIuy1dehS0JMuEFH,0.541,180326,0.474,5FLPz4PIuy1dehS0JMuEFH,0.000264,8,0.117,-6.496,1,0.0281,113.791,4,https://api.spotify.com/v1/tracks/5FLPz4PIuy1dehS0JMuEFH,audio_features,spotify:track:5FLPz4PIuy1dehS0JMuEFH,0.65,Sonny & The Sunsets,Icelene's Loss
396,0.109,https://api.spotify.com/v1/audio-analysis/7baqevYFvsevqje1Pdmjcy,0.415,218320,0.397,7baqevYFvsevqje1Pdmjcy,9.6e-05,5,0.106,-6.284,1,0.0262,61.42,4,https://api.spotify.com/v1/tracks/7baqevYFvsevqje1Pdmjcy,audio_features,spotify:track:7baqevYFvsevqje1Pdmjcy,0.366,Angel Olsen,Fly On Your Wall
